label,tanggal,judul,narasi
1,16-Feb-17,": Website KPU dijebol oleh hacker China, Sehingga Suara Ahok Jadi Naik","Website KPU dijebol oleh hacker China, Sehingga Suara Ahok Jadi Naik"
1,9-Jan-17,Foto Ronaldo Turun Dari Pesawat Saat Tiba Di Aleppo,Kedatangan ronaldo kesana untuk menjenguk anak2 yang terkena bom.oleh tentara rezim bashad al assad.ronaldo tidak takut datang walaupun perang tengah melanda kota tersebut.
1,20-Dec-16,: Uang Baru Tahun emisi 2016 Tidak Dicetak Oleh PERURI,Uang Baru Tahun emisi 2016 Tidak Dicetak Oleh PERURI
1,19-Nov-16,Foto Aksi 19 November di Bundaran Hotel Indonesia,Foto â€œAksi 19 Novemberâ€ di Bundaran Hotel Indonesia
1,25-Jul-20,"Foto Heboh, Israel Ubah Masjid Bersejarah Jadi Bar","Sebuah kabar menghebohkan datang dari Israel. Ternyata, Israel mengubah bangunan bersejarah Masjid Al Amar menjadi sebuah bar atau aula pesta pernikahan sejak 2019 lalu. Masjid Al Amar ini merupakan salah satu bangunan bersejarah Palestina dari abad ke-13 yang berada di Safed. Masjid itu berada di kewenangan otoritas Israel sejak 1948."
1,24-Jul-20,Duo Sipit... Yg Satu sudah menjadi Dewan Penasehat DenSus....yg Satunya Hendak mau Jadi Dewan Penasehat Mabes Polri,Duo Sipitâ€¦ Yg Satu sudah menjadi Dewan Penasehat DenSusâ€¦.yg Satunya Hendak mau Jadi Dewan Penasehat Mabes Polriâ€¦.ada apa dgn Institusi ini
1,8-Jul-20,"Jokowi Halal Dilengserkan, Sudah di labeli oleh MUI, Siapa yg tdk patuh terhadap MUI maka HARAM",Sudah di labeli oleh MUI . Siapa yg tdk patuh terhadap MUI maka HARAM. Tinggal tunggu revolusi berdarah atau mengakui kecurangan secara konstitusional Dan Mempertanggung jawabkan semua kerusakan yg di perbuat bersama Gerombolannya serta Bertobat. Kami di ciptakan hidup baik untuk nanti Mati dengan jln Selamat. MUI JOKOWI HALAL DILENGSERKAN
1,3-Jul-20,"sejeluarga d india meningal,Daun pisang tempat mereka makan terimpeksi pirus k lalawar","Hati2 makan pakai daun pisang,sejeluarga d india meningal,Daun pisang tempat mereka makan terimpeksi pirus k lalawar..bagi2kan brita terbaru ini."
1,22-Jun-20,Motor Terbakar Di Yogyakarta Karena Hand Sanitizer,"hanya mengingatkan bagi sedulur yang membawa hand sanitizer,tempat kejadian di Kkb Gajah Mada Pakualaman,dikarenakan menaruh hand sanitizer di jok motor,"
1,13-Jun-20,Narasi Keliru di Foto Kawanan Serigala,"Kelompok serigala 3 serigala yang paling depan adalah serigala yang tua dan sakit, mereka berjalan di depan kawanan untuk mengatur kecepatan untuk seluruh kawanan. Berikutnya 5 ekor yang terkuat dan terbaik, mereka bertugas melindungi bagian depan jika ada serangan. Di bagian tengah adalah anggota lain dari kawanan seperti induk serigala dan anak anak yang selalu terlindungi dari serangan apa pun. Kemudian, 5 di bagian ekor yang juga terkuat dan terbaik yang mengikuti dan melindungi disisi belakang. Yang terakhir sendirian, dia adalah alpha, sang pemimpin. Dia memeriksa semuanya dari belakang, memastikan tidak ada yang tertinggal. Dia selalu siap berlari ke segala arah untuk melindungi dan berfungsi sebagai â€œpenjaga tubuhâ€ untuk seluruh kawanan. Seorang pemimpin bukanlah yang terdepan dan selalu menjadi nomor satu. Seorang pemimpin adalah dia yang tahu menjaga dan melindungi seluruh anggotanya."
1,21-May-20,"Bukannya memotong gajinya untuk mereka para tim medis, malah memotong tunjangan para tim medis.",Teganya Anies Potong Tunjangan & Transport Tenaga Medis
1,8-Oct-19,FPI sudah masuk Wamena untuk mengibarkan bendera Merah Putih dan Posko Jihad Wamena.,"Defacto ini FPI sudah masuk WAMENA utk meNGIBARkan bendera MERAH PUTIH, meNURUNkan bendera KEJORA, meLINDUNGI warga pendatang yg dibantai dan diusir. Luar biasa daripada yg koar2 sok NKRI tapi hobinya hy mbubarin pengajian di masjid doang hy ngaku sok NKRI giliran ada bahaya negara yang mengancam jiwa dan raga anak bangsa malah mlempem, katanya nggak ada jatah anggaran."
1,24-Sep-19,Foto ALIANSI PEKERJA SEPANJANG SUDIRMAN-KUNINGAN,"ALIANSI PEKERJA SEPANJANG SUDIRMAN-KUNINGAN
 #MOSITIDAKPERCAYA
 24 SEPT 2019 | DPR RI, JAKARTA
 There are no marshals and leaders today. Nobody is responsible for you. You are responsible for yourselves,"
1,18-Sep-19,Presdir Freeport: saham 11% untuk Presiden 9% untuk wakil Presiden #EnakKaliJadiPresiden,"Presdir Freeport: saham 11% untuk Presiden 9% untuk wakil Presiden
 #EnakKaliJadiPresiden"
1,14-Aug-19,RS Bedah Surabaya Temukan Korek dan Baterai Dalam Perut Balita,"Kiriman video dari seorang Dokter saat melakukan operasi pada seorang balita berusia 4 thn
 (RS Bedah Surabaya)
 
 Dalam perut anak tsb ditemukan beberapa benda diantaranya : 
 â€“ Korek Api
 â€“ Baterei
 â€“ Uang mainan"
1,29-Jul-19,"Disebut Menyegel Mushola dan Melarang Orang Shalat, Kumtua dan Pemkab Minahasa Utara Nyatakan Tidak Benar","Itu bukan mushola tapi balai pertemuan. Nah, karena disitu mulai ada aktifitas ibadah maka masyarakat mempertanyakan kepada saya."
1,25-Jul-19,"SAID AQIL: Jangan Bilang Siapa-Siapa ya. Fieling Saya,Pak Jokowi Itu IMAM MAHDI Yang Muncul di Akhir Zaman Nanti","SAID AQIL: Jangan Bilang Siapa-Siapa ya. Fieling Saya,Pak Jokowi Itu â€œIMAM MAHDIâ€ Yang Muncul di Akhir Zaman Nanti"
1,25-Apr-19,Foto  Pdt.DR.Ir.Niko Njotorahardjo Mendukung Paslon Prabowo-Sandi,"Kami mengutuk keras penyerangan Biadab yg di lakukan Fartai PDI-P Di DIY Ke markas FPI, yang memakan Korban 1 Anggota FPI, 2 Umat kami dan @ Gereja di rusak, 1 Anggota Imtel Tni, dan ! orang Panwaslu. 17 April 2019 kami tdk Goyah Pilih 02"
1,16-Mar-19,Foto di Cuitan Jumlah korban meninggal... Oleh @pedjoeang_islam,"Info: Jumlah korban meninggal total 49 orang, 41 orang di masjid An-Nur, 7 orang di masjid Linwood dan 1 meninggal setelah kritis di rumah sakit. Semoga Jamaâ€™ah yang Wafat dalam peristiwa ini diganjar oleh Alloh dengan sebaik-baiknya ganjaran insyaAllahHusnul Khotimah). Aaamiin"
1,15-Feb-19,Detik.com Beritakan Ketua Umum PSI Nyatakan Siap Menjadi Menteri Kabinet Kerja Jokowi,Jika mukidi menang si Sontoloyo ini cocoknya jadi menteri LGBT alias pemberdayaan laki2 rasa wanita dan wanita rasa laki2 hahaâ€¦
1,11-Feb-19,Kaesang Kenakan Kaus Oblong Hitam Berlogo Palu Arit,"Anak siapakah ini? bebas gunakan T Shirt dan logo palu arit, kiraâ€ bakal dipenjara gak ya?"
1,13-Jan-19,Situs OPERAIND,#saveILC
1,04-Okt-18,Penggunaan foto di post Jangan terlalu bangga telah membangun insfrastruktur!!!,â€œJangan terlalu bangga telah membangun insfrastruktur!!! Hanya dalam hitungan detik Allah SWT hancurkan.
1,23-Jul-18,"Workshop Al-Quran Nusantara yang Diadakan di UIN Imam Bonjol Padang, Bertujuan untuk Membuat Al-Quran Nusantara","Setelah ISLAM NUSANTARA, terbit pula AL-QURâ€™AN NUSANTARA,"
1,17-May-18,"Karena Trauma dan Paranoid, Polisi Bisa Langsung Tembak Jika Kabur Saat Razia","Enggak bener itu, hoax. Anggota polisi tetap siap siaga. Enggak benar itu, mana mungkin orang kabur ditembak. Pokoknya itu hoax. Tidak benar"
0,16-May-18,KemenPAN-RB Bantah Terbitkan Laporan Penetapan e - Formasi untuk Pengangkatan CPNS 2016 - 2019,"KemenPAN-RB tidak pernah mengeluarkan surat itu. Belum ada penetapan formasi CPNS untuk honorer, apalagi payung hukumnya tidak ada"
0,1-Apr-18,Dokter ini Aktif Sembuhkan Pasien dari Kabar Hoax,Dokter ini Aktif â€˜Sembuhkanâ€™ Pasien dari Kabar Hoax
1,16-Nov-17,Bagi-bagi HP Gratis dengan Like dan Share ke banyak orang,"Bagi-bagi HP Gratis dengan Like dan Share ke banyak orang

"
1,9-Nov-17,Triawan Munaf Jadi Korban Hoax,"Triawan Munaf Jadi Korban Hoaxâ€

"
0,1-Nov-17,Manusia serigala bayi menipu pengguna media sosial di seluruh dunia,â€˜Manusia serigala bayiâ€™ menipu pengguna media sosial di seluruh dunia
0,6-Sep-17,Foto Munas Partai Hanura ada Ahok,Di foto ini pada acara Munas Partai Hanura beberapa hari yang lalu di Bali. Perhatikan di foto ini yang paling kiri pasti ada yang kenal? Hmmmm luar biasa.
1,3-Aug-17,Ahok Masih Berkeliaran Pasca Putusan Pengadilan,"Sebuah foto Basuki Tjahaja Purnama atau Ahok tengah berenang disertai tulisan berikut:
 
 â€œBULONAN LG LIBULAN, HAYYA â€¦â€ !!!
 
 SIAPA YG SANGGUP NGUMPETIN BANGKE ?
 
 BULONAN AHOK BELENANG DI BELITUNG
 
 PENJALA ADA KOLAM LENANGNYA
 
 HAHAHAHAHAHA"
1,10-May-17,"Jonru : proses pembubaran HTI cacat hukum, dibubarkan hanya lewat pidato Menteri.","Jonru : proses pembubaran HTI cacat hukum, dibubarkan hanya lewat pidato Menteri."
1,3-Mar-17,Penculikan Anak deng Modus Pura-pura Gila di Pemalang,Kepada masyarakat indonesia yang mempunyai anak kecil ataupun adek kecil mohon saat ini jangan dibolehkan keluar dari rumah. soalnya penculikan anak kini terjadi lagi khusus nya di wilayah JAWA TENGAH (pematang_pekalongan_batang) polisi masih mencari para komplotan penculik dari 20 orang ketangkap 1 orang di desa rembun kabupaten pekalongan. Maka dari itu yang kini jumlahnya 19 orang masih beraksi dan polisi mengharapkan anda untuk berpartisipasi dan bekerja sama demi keamanan dan demi kesejahteraan masyarakat.
1,12-Feb-17,"Pencabutan sertifikasi halal untuk McD, KFC, Pizza Hut, & Dominos","Berita penting
 Dewan Yudisial Muslim (MJC) dan IQSA telah mencabut sertifikasi dari McDonald, KFC, dominos & pizza hut."
1,5-Feb-17,Video Permintaan Maaf Ahok ke Kyai Maruf Amin Disebut Dibuat Pada Tanggal 30 Januari 2017,Video Permintaan Maaf Ahok ke Kyai Maâ€™ruf Amin Disebut Dibuat Pada Tanggal 30 Januari 2017
1,26-Feb-16,Guntur Soekarno Putra Meninggal,â€œInnalillahi wa inna illaihi rojiâ€™un Telah berpulang kehadiratNya GUNTUR SOEKARNO PUTRA (Putra sulung Proklamator Ir. SOEKARNO). Semoga khusnul khotimah dan arwahnya diterima di sisi Alloh SWT. Aamiin.â€
1,19-Aug-20,"Lawan Gus Ipul, Gerinda Usung Ahmad Dhani di Pilwali Pasuruan","Pilwali Pasuruan 2020 bakal berlangsut sengit setelah Partai Gerindra bakal mencalonkan, Ahmad Dhani Prasetyo, pentolan grup Dewa-19 untuk maju sebagai calon wali kota dalam Pilwali, Desember mendatang. Ketua DPC Partai Gerindra Kota Pasuruan, Ahmad Zubaedi, membenarkan jika musisi kelahiran Surabaya tersebut bakal ikut kontestasi pilkada Kota Pasuruan. â€œIya benar. Ada komunikasi dari Jakarta terkait calon dari Gerindra, yakni Mas Dhani,â€ katanya"
1,14-Aug-20,Instruksi Bupati Malang Izinkan Lomba Agustusan dan Kegiatan yang Datangkan Massa,"BUPATI MALANG MENGELUARKAN INSTRUKSI KE SELURUH JAJARAN TERKAIT DAMPAK COVID 19. UNTUK SEMUA HIBURAN BAIK BERUPA LOMBA, KONSER MUSIK ATAU KEGIATAN YANG SIFATNYA MENDATANGKAN MASA BANYAK. BISA DI JALANKAN DI BULAN AGUSTUS 2020 DAN HARUS WAJIB MENGIKUTI SESUAI PROTOKOL KESEHATAN."
1,12-Aug-20,Teknik untuk Selamat dari Kecelakaan Mobil,Semoga ini bisa membantu
1,27-Jul-20,Foto Gubernur Anies dengan Narasi MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA,MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA
1,26-Jul-20,"Calon walikota oslo kang klepon, Bicara ahlak ngutip kitab agama lain katholik",Calon walikota oslo kang kleponâ€¦ Bicara ahlak ngutip kitab agama lain katholik Emang gak ada yg jelasâ€¦!!
1,12-May-20,"Kutuk Kapal China Pembuang ABK, GP Ansor akan Kirim Angkatan Laut Banser",Ayo.. kirim pasukanâ€¦ tenggelamkan! GP Ansor Kutuk Kapal China Pembuang ABK Meninggal ke laut: Ini Tindakanâ€¦ Kami akan kirim Angkatan laut banser Walaupun dngn senjata pelepah pisang
1,11-May-20,"Masuukk truusss silahkan masuukk, Orang mudik dilarang aseng bebas",Tiap Hari TK asal Cina Masuk Melalui Bandara Halu Oleo menggunakan visa wisata untuk bekerja di Pertimbangan Morowali.
1,1-May-20,Peta Jalur Lalu Lintas PSBB Kota Tasikmalaya,Peta Jalur Lalu Lintas PSBB Kota Tasikmalaya
1,1-May-20,Arab Saudi merayakan masa berakhirnya LOCKDOWN,Arab Saudi merayakan masa berakhirnya LOCKDOWN (sepertinya LOCK DOWN akan berakhir seluruh dunia) see less
1,16-Mar-20,"Foto Di suruh diam di rumah 14 hari malah sibuk jalan2, bukan cuma jalan2 tapi bilang liburann lagii","Entah kenapa gemesâ€¦
 Di suruh diam di rumah 14 hari malah sibuk jalan2, bukan cuma jalan2 tapi bilang liburann lagii
 Tau gak kenapa di kasih 14 hari libur ? Biar mata rantai virus ini cepat terputus, bukan sok sok an atau jadi ajang jago2an. berdiam diri di rumah joo."
1,7-Mar-20,BIADAB JAHANAM MUSLIM INDIA DITEMBAK DITEMPAT #BelaMuslimIndia,"BIADAB !!!
 JAHANAM !!!
 
 MUSLIM INDIA DITEMBAK DITEMPAT
 
 ini berita yang harus kita viralkan tentang kejahatan pemerintah india terhadap umat muslim india
 
 Hasbunallah waniâ€™mal wakiil
 ðŸ˜ ðŸ˜¢
 
 HINDU INDIA TERORIST !
 
 #BelaMuslimIndia
 
 #BelaMuslimIndia"
1,27-Jan-20,Akhirnya Mundur Juga Abis Ngatain Orang-Orang Tanjung Priok,"AKHIRNYA MUNDUR JUGA
 
 ABIS NGATAI ORANG2 TANJUNG PRIUK
 
 LAGIAN SEBENERNYA NIH ORANG ASLI PRIBUMI APA BUKAN SIH ??"
1,19-Aug-19,Metallica Indonesia Raya,METALLICAâ€¦ Indonesia Rayaâ€¦.ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©
1,15-May-19,"jelaslah, siapa mereka","Mereka ini berfoto diwarung Martabaknya anaknya Jokowi. Kawan2 bisa liat didinding belakang mereka ada gambar simbol apa? Hmmmâ€¦jelaslah, siapa merekaâ€¦."
1,9-May-19,KAPOLRI NYATAKAN PKI TIDAK MEMBAHAYAKAN NEGARA,"Kapolri: PKI Tidak Membahayakan Bagi Negara, Dibanding Dengan Islam Radikal!!"
1,6-May-19,"Melalui Akun Twitter, Politisi PSI Tsamara Amany Sebut TKN dan BPN Sama-sama Temukan Kecurangan, KPU dan Bawaslu yang Salah","TKN dan BPN
Sama-sama menemukan kecurangan dalam pilpres 2019"
1,2-Apr-19,Info Pembuatan SIM Kolektif di Alun-alun Surakarta,"Info Pembuatan SIM Kolektif
Kabar gembira buat teman-teman yang belum memiliki Surat Izin Mengemudi (SIM)."
1,16-Mar-19,Poster Launching Pusat Poligami PKS Cikarang Utara,PKS ingin dikenal di Indonesia dengan program andalannya Poligami sejahtera
1,24-Jan-19,SURAT UNDANGAN WORKSHOP PENDUKUNG JABATAN FUNGSIONAL PERENCANAAN,Dalam rangka Pembinaan Jabatan Fungsional Perencana (JFP) Bappenas selaku Instansi Pembina JFP bertanggung jawab dalam penyelenggaraan kegiatan pengembangan sumber daya aparatur perencana salah satunya melalui Workshop Pendukung Jabatan Fungsional Perencanaan.
1,28-Oct-18,SKENARIO COKLAT1,"INI BARANG BUKTI KEDUA!
Email dari @Dahnilanzar dibuka untuk crosscheck dan TERNYATA BENAR!â€¦"
0,11-Okt-18,KEPOLISIAN ANGKAT BICARA TERKAIT GRUP GAY PELAJAR DI GARUT,"Kapolres Garut, AKBP Budi Satria Wiguna : â€œJadi intinya informasi yang beredar di media sosial dan masyarakat adalah hoaks, demikian,â€"
1,24-Agu-18,Sri Mulyani Tantang Pembenci Jokowi,"SRI MULYANI: Wahai Para Pembenci Pak Jokowi,. Kalian Semua Sakit Jiwa!!!"
1,3-Jun-18,Gereja di Dataran Tinggi Papua Barat Dibakar Oleh Tentara Indonesia |  Church in West Papua Highlands Burnt Down by Indonesias Army,Photo in Vanuatu Daily Post from 25th May showing a #church in #WestPapua highlands burnt down by #Indonesiaâ€™s army
1,30-Apr-18,Foto Mardani Ali Sera Hasil Suntingan,Foto Mardani Ali Sera Hasil Suntingan
0,28-Mar-18,Beberapa Tips Untuk Mengurangi Rasa Khawatir Menggunakan Facebook,"Tidak perlu menghapus akun Facebook, beberapa tips ini bisa mengurangi rasa khawatir menggunakannya [â€¦]"
0,26-Feb-18,"Korban Penganiayaan di Cicangri, Kabupaten Bandung Bukan Ustaz atau Ulama","Innalillahi waina illaihi roziun,telah terjadi pembacokan oleh org tak di kenal dan tak beradab terhadap UST USEP kampung cicangri korban sekarang di rawat insentif di RS,kepada kaum muslimin walmuslimat khususnya pemuda pemudi yg cinta ulama mari kita jaga ulama kita dari kezhaliman orang orang biadab Allohu Akbar â€¦â€¦.3x"
0,12-Jan-18,: Wortel Dari Cina Yang Bisa Membuat Bodoh Anak,Wortel Dari Cina Yang Bisa Membuat Bodoh Anak
1,1-Dec-17,Anies - Sandi Gratiskan TransJakarta untuk Reuni Akbar 212,"â€œ*INFO DARI HUMAS ANIES-SANDI.!!!*
Sehubungan dengan beredarnya informasi daftar layanan terminal Transjakarta busway gratis utk acara Dzikir Akbar 212 di Monas pada 2 Desember 2017. Dan info bahwa acara tersebut disponsori oleh Gubernur dan Wagub DKI Jakarta.
Maka dengan ini diberitahukan bahwa pesan berantai tesebut adalah tidak benar.
Mari tetap dukung Anies-Sandi dengan terus menjaga kredibilitas kerja dan turut mendoâ€™akan kemudahan dan kelancaran program mereka kepada Allah Subhanallahu wa taâ€™ala."
0,30-Nov-17,Dana Haji Melayang,GaraÂ² kasus Rina Nose Pesek.. Dana Haji Melayang ga ada yg tau?!
1,24-Nov-17,31 NOVEMBER GRATIS BENSIN SATU HARI FULL DI SPBU PERTAMINA,"Sebagai ungkapan rasa terimakasih kami
GRATIS ISI FULL TANGKI ANDA!
HANYA BERLAKU TANGGAL 31 NOPEMBER 2017
BERLAKU DI SELURUH SPBU PERTAMINA"
0,19-Sep-17,: Ribuan Etnis China Singapura Turun ke Jalan Menentang Terpilihnya Presiden Muslimah,PECAHHH!!! Ribuan Etnis China Singapura Turun ke Jalan Menentang Terpilihnya Presiden Muslimah
1,31-May-17,Pernyataan Afi Inayah Perihal Kitab Suci,"Postingan foto tangkapan layar pernyataan Asa Firda Inayah (Afi Inayah) disertai narasi berikut:
 Kalau gitu apa yang mutlak dek Afi? Kemana iman mu? Use your common sense please
 cuma setan yang benci dalil
 Ya Allah, lindungi kami dari paham KW yang merusak akidahâ€¦ Allahumma aaamiinn"
1,5-Feb-17,"Shinta Nuriyah Dikatakan Berkomentar Soal Ahok dan FPI, dan Mengecam GP Ansor","Ketika marwah istri gurumu yang engkau hormati jelas-jelas diinjak-injak oleh gerombolan laskar lapar dimana kegaranganmu?
 Mengapa kalian terlihat garang menyikapi ucapan ahok kepada KH. Ma`ruf Amien yg ada *unsur kebohongan di ruang pencari kebenaran?*"
0,29-Nov-16,FATWA SOLAT JUMAT DIJALANAN,"Terkait fatwa PBNU tentang tidak sahnya shalat Jumâ€™at di jalanan, GNPF sudah mendatangi pihak PBNU dan mengklarifikasinya. Maka dipetik hasil bahwa fatwa tersebut bukan dari Ormasi NU, tapi keluar dari personal PBNU yakni KH. Aqil Siraj.
 Sekjen MUI Pusat, KH. Tengku Zulkarnaen mengatakan dalam Forum Silaturahmi Ulama bahwa menurut madzhab Syafiâ€™i shalat Jumâ€™at tidak disyaratkan harus di masjid. Berarti shalat jumâ€™at di jalanan hukumnya sah."
1,16-Aug-20,"Adeku di tilang di toko Samarinda Central Plaza, bayar 250k gara2 masker di dagu","Adeku di tilang di toko, bayar 250k gara2 masker di dagu..parah heh wkk"
0,9-Aug-20,Metro TV: Mafindo: Perlu Ada Kode Etik Bagi Influencer,"Beberapa waktu lalu ramai menjadi pembicaraan soal konten video yang dibuat musisi Anji bersama Hadi Pranoto yang mengklaim menemukan obat herbal covid-19. Meski Anji telah meminta maaf atas kegaduhan yang terjadi, namun yang menjadi sorotan yakni etika pembuat konten di media sosial. Masyarakat Anti Fitnah Indonesia (Mafindo) berpendapat bahwa perlu adanya kode etik sebagai pedoman bagi para influencer."
1,27-Jul-20,Terdapat Gambar Senapan dan Logo Palu Arit di Uang Pecahan 100 Ribu Rupiah,Masih mau menyangkal lagi ??? PKI Telah Bangkit
1,18-Jun-20,CIA Bongkar jati diri Presiden Indonesia Jokowi melalui Passport,"Di nilai Indonesia condong ke Blok China Komunis, CIA Bongkar jati diri Presiden Indonesia Jokowi melalui Passport"
1,6-Jun-20,Video TERCIDUK ANJING PKI YANG MENGOTORI MASJID,TERCIDUK ANJING PKI YANG MENGOTORI MASJID
1,1-Jun-20,PARA CEBONG KETANGKAP TNI PAKE ATRIBUT PKI,PARA CEBONG KETANGKAP TNI PAKE ATRIBUT PKI
1,12-May-20,Video Radiasi Ponsel Membakar Serat Wol Baja,"Lebih baik menjaga dari pada mengobati Ini alasannya kenapa klo tidur tidak boleh meletakan hp di dekat kepala kita,semoga bermanfaat."
1,17-Apr-20,Jembatan Barito Bapela Patah,Astrapilullah jembatan barito bapela patah dua derasnya air Barito Hinga menghantam jembatan
1,24-Mar-20,APD dari China Dibeli dengan Uang Pribadi Prabowo,"APD yg baru datang dari China di angkut dengan Pesawat TNI itu..Ternyata Atas Inisiatif dan Di Beli pakai Uang Pribadi Pak Prabowo..,"
1,17-Mar-20,"Jokowi Nyatakan JANGAN KELUAR RUMAH, KALO BOSAN NONTON DRAKOR SAJA","JANGAN KELUAR RUMAH, KALO BOSAN NONTON DRAKOR SAJA"
1,2-Mar-20,Foto Muslim New Delhi Yang Dibantai Akibat UU Kewarganegaraan India,"Innaalilaahi waâ€™inaailaihi roojiâ€™uun â€¦ðŸ˜¢
 
 Akibat Pengesahan UndangÂ² anti Muslim di India,
 saudaraÂ² muslim kita di Mesjid di Delhi dibantai oleh ekstrimis Hindu, disiram air keras, diperkosa, Al Qurâ€™an serta Mesjidnya dibakar, HAM dimanaâ€¦?? Ketika Muslim terbunuh semua diam, Muslim yang paling banyak diteror tapi label terÃ¶rist diberikan kepada Muslim..!!"
